ID,Date,Operation Type (purchase / relocation),Product,Quantity,Cost Price,Total,Supplier,Store
80596,01.05.2018, Purchase, Desktop Type 10, Huawei,3,248,744,11
80596,01.05.2018, Purchase, Speakers Type 5, Dell,3,83,249,11
80596,01.05.2018, Purchase, Laptop Type 4, Huawei,2,1673,3346,11
80596,01.05.2018, Purchase, Smart Watch Type 3, Samsung,1,175,175,11
80596,01.05.2018, Purchase, Phone Type 6, Samsung,3,327,981,11
80596,01.05.2018, Purchase, Hard Drive Type 5, HP,2,78,156,11
80596,01.05.2018, Purchase, Headphones Type 1, Huawei,4,47,188,11
80596,01.05.2018, Purchase, Phone Type 3, Huawei,3,432,1296,11
80597,01.05.2018, Purchase, Smart Watch Type 3, Huawei,5,146,730,11
80597,01.05.2018, Purchase, Smart Watch Type 1, Dell,2,224,448,11
80597,01.05.2018, Purchase, Microphone Type 1, Samsung,5,29,145,11
80597,01.05.2018, Purchase, Tablet Type 2, Huawei,5,156,780,11
80597,01.05.2018, Purchase, Phone Type 11, Samsung,5,308,1540,11
80597,01.05.2018, Purchase, Charger Type 1, HP,3,7,21,11
80597,01.05.2018, Purchase, Tablet Type 4, Huawei,2,326,652,11
80597,01.05.2018, Purchase, Headphones Type 2, Samsung,3,31,93,11
80597,01.05.2018, Purchase, Mouse Type 1, Samsung,4,4,16,11
80597,01.05.2018, Purchase, Smart Watch Type 1, HP,4,224,896,11
80597,01.05.2018, Purchase, Tablet Type 6, Dell,4,217,868,11
80597,01.05.2018, Purchase, Mouse Type 7, HP,0,11,44,11
80597,01.05.2018, Purchase, Desktop Type 4, Huawei,3,318,954,11
80598,01.05.2018, Purchase, Desktop Type 5, Huawei,1,305,305,11
80598,01.05.2018, Purchase, Desktop Type 10, Dell,3,242,726,11
80598,01.05.2018, Purchase, Desktop Type 11, HP,4,298,1192,11
80598,01.05.2018, Purchase, Speakers Type 6, Dell,2,12,24,11
80598,01.05.2018, Purchase, Hard Drive Type 4, Dell,3,58,174,11
80598,01.05.2018, Purchase, Desktop Type 7, HP,3,349,1047,11
80598,01.05.2018, Purchase, Laptop Type 6, Dell,2,1024,2048,11
80598,01.05.2018, Purchase, Microphone Type 3, Samsung,4,31,124,11
80598,01.05.2018, Purchase, Headphones Type 6, Samsung,4,45,180,11
80598,01.05.2018, Purchase, Hard Drive Type 4, Huawei,4,54,216,11
80598,01.05.2018, Purchase, Phone Type 9, Huawei,3,261,783,11
80598,01.05.2018, Purchase, Tablet Type 3, Huawei,3,203,609,11
80599,01.05.2018, Purchase, Mouse Type 1, Huawei,2,4,8,11
80599,01.05.2018, Purchase, Speakers Type 1, Samsung,1,49,49,11
80599,01.05.2018, Purchase, Phone Type 9, Samsung,5,343,1715,11
80599,01.05.2018, Purchase, Mouse Type 6, Samsung,1,20,20,11
80599,01.05.2018, Purchase, Phone Type 6, HP,1,358,358,11
80599,01.05.2018, Purchase, Speakers Type 3, Samsung,2,56,112,11
80599,01.05.2018, Purchase, Mouse Type 4, Samsung,1,15,15,11
80599,01.05.2018, Purchase, Tablet Type 5, Huawei,1,151,151,11
80600,01.05.2018, Purchase, Headphones Type 3, Samsung,5,37,185,11
80600,01.05.2018, Purchase, Speakers Type 4, Dell,4,58,232,11
80600,01.05.2018, Purchase, Keyboard Type 4, Dell,3,13,39,11
80600,01.05.2018, Purchase, Hard Drive Type 1, Dell,3,32,96,11
80600,01.05.2018, Purchase, Microphone Type 3, Huawei,3,34,102,11
80600,01.05.2018, Purchase, Hard Drive Type 5, Samsung,4,55,220,11
80600,01.05.2018, Purchase, Headphones Type 1, Samsung,2,45,90,11
80600,01.05.2018, Purchase, Memory Type 2, Dell,1,83,83,11
80600,01.05.2018, Purchase, Desktop Type 2, Huawei,1,201,201,11
80600,01.05.2018, Purchase, Hard Drive Type 3, Huawei,2,55,110,11
80600,01.05.2018, Purchase, Phone Type 8, Huawei,2,262,524,11
80600,01.05.2018, Purchase, Desktop Type 6, HP,1,234,234,11
80600,01.05.2018, Purchase, Keyboard Type 3, HP,3,16,48,11
80600,01.05.2018, Purchase, Charger Type 1, Dell,4,8,32,11
80600,01.05.2018, Purchase, Hard Drive Type 5, Dell,2,77,154,11
80600,01.05.2018, Purchase, Tablet Type 2, Dell,2,154,308,11
80600,01.05.2018, Purchase, Mouse Type 3, Dell,5,11,55,11
80600,01.05.2018, Purchase, Laptop Type 1, HP,4,749,2996,11
80600,01.05.2018, Purchase, Mouse Type 3, HP,1,13,13,11
80600,01.05.2018, Purchase, Phone Type 8, Dell,5,311,1555,11
80601,01.05.2018, Purchase, Desktop Type 7, Huawei,3,315,945,11
80601,01.05.2018, Purchase, Hard Drive Type 1, HP,3,47,141,11
80601,01.05.2018, Purchase, Tablet Type 7, Samsung,5,194,970,11
80601,01.05.2018, Purchase, Laptop Type 2, HP,1,1611,1611,11
80601,01.05.2018, Purchase, Phone Type 2, Huawei,3,244,732,11
80601,01.05.2018, Purchase, Mouse Type 3, Samsung,1,11,11,11
80601,01.05.2018, Purchase, Phone Type 10, Huawei,3,263,789,11
80601,01.05.2018, Purchase, Desktop Type 5, Dell,3,288,864,11
80601,01.05.2018, Purchase, Headphones Type 4, Dell,4,20,80,11
80602,01.05.2018, Purchase, Laptop Type 3, HP,4,1466,5864,11
80602,01.05.2018, Purchase, Memory Type 1, Dell,2,44,88,11
80602,01.05.2018, Purchase, Headphones Type 6, HP,3,39,117,11
80602,01.05.2018, Purchase, Hard Drive Type 3, HP,2,54,108,11
80602,01.05.2018, Purchase, Desktop Type 12, HP,4,220,880,11
80602,01.05.2018, Purchase, Mouse Type 7, Huawei,5,9,45,11
80602,01.05.2018, Purchase, Hard Drive Type 1, Samsung,3,38,114,11
80602,01.05.2018, Purchase, Hard Drive Type 4, HP,5,59,295,11
80602,01.05.2018, Purchase, Headphones Type 1, HP,2,53,106,11
80602,01.05.2018, Purchase, Monitor Type 4, Samsung,1,137,137,11
80602,01.05.2018, Purchase, Keyboard Type 1, Dell,5,33,165,11
80602,01.05.2018, Purchase, Headphones Type 5, Dell,1,18,18,11
80602,01.05.2018, Purchase, Laptop Type 2, Dell,4,1485,5940,11
80602,01.05.2018, Purchase, Keyboard Type 2, HP,4,13,52,11
80602,01.05.2018, Purchase, Desktop Type 6, Huawei,2,255,510,11
80602,01.05.2018, Purchase, Phone Type 7, HP,2,406,812,11
80602,01.05.2018, Purchase, Speakers Type 7, HP,2,26,52,11
80602,01.05.2018, Purchase, Smart Watch Type 1, Huawei,3,209,627,11
80602,01.05.2018, Purchase, Monitor Type 2, Samsung,5,80,400,11
80602,01.05.2018, Purchase, Tablet Type 4, HP,4,348,1392,11
80602,01.05.2018, Purchase, Tablet Type 1, Samsung,4,370,1480,11
80602,01.05.2018, Purchase, Charger Type 1, Huawei,4,7,28,11
80602,01.05.2018, Purchase, Speakers Type 1, Dell,3,42,126,11
80602,01.05.2018, Purchase, Tablet Type 5, Dell,1,132,132,11
80602,01.05.2018, Purchase, Phone Type 11, Huawei,1,319,319,11
80602,01.05.2018, Purchase, Hard Drive Type 8, Huawei,2,86,172,11
80602,01.05.2018, Purchase, Memory Type 2, Huawei,3,85,255,11
80602,01.05.2018, Purchase, Memory Type 4, HP,3,48,144,11
80602,01.05.2018, Purchase, Phone Type 6, Dell,3,351,1053,11
80603,01.05.2018, Purchase, Monitor Type 4, Dell,5,163,815,11
80603,01.05.2018, Purchase, Hard Drive Type 8, Samsung,5,81,405,11
80603,01.05.2018, Purchase, Headphones Type 5, HP,1,18,18,11
80603,01.05.2018, Purchase, Laptop Type 2, Samsung,1,1501,1501,11
80603,01.05.2018, Purchase, Microphone Type 2, Dell,3,20,60,11
80729,01.10.2018, Purchase, Hard Drive Type 7, Dell,4,115,460,11
80729,01.10.2018, Purchase, Hard Drive Type 7, Samsung,3,86,258,11
80729,01.10.2018, Purchase, Memory Type 2, Samsung,4,69,276,11
80729,01.10.2018, Purchase, Keyboard Type 3, Samsung,3,19,57,11
80729,01.10.2018, Purchase, Hard Drive Type 3, Huawei,2,39,78,11
80729,01.10.2018, Purchase, Phone Type 5, Dell,5,374,1870,11
80729,01.10.2018, Purchase, Memory Type 4, Dell,3,50,150,11
80729,01.10.2018, Purchase, Smart Watch Type 1, Huawei,2,209,418,11
80729,01.10.2018, Purchase, Mouse Type 1, Huawei,4,4,16,11
80729,01.10.2018, Purchase, Laptop Type 6, HP,5,770,3850,11
80729,01.10.2018, Purchase, Phone Type 10, Huawei,1,234,234,11
80729,01.10.2018, Purchase, Keyboard Type 2, HP,3,13,39,11
80730,01.10.2018, Purchase, Keyboard Type 4, HP,3,13,39,11
80730,01.10.2018, Purchase, Laptop Type 2, Huawei,1,1738,1738,11
80730,01.10.2018, Purchase, Laptop Type 1, Huawei,1,533,533,11
80730,01.10.2018, Purchase, Smart Watch Type 1, Dell,5,224,1120,11
80730,01.10.2018, Purchase, Mouse Type 7, Huawei,1,8,8,11
80730,01.10.2018, Purchase, Mouse Type 4, Dell,3,16,48,11
80730,01.10.2018, Purchase, Headphones Type 2, Samsung,5,31,155,11
80730,01.10.2018, Purchase, Phone Type 9, Dell,2,325,650,11
80730,01.10.2018, Purchase, Microphone Type 3, Huawei,5,34,170,11
80730,01.10.2018, Purchase, Keyboard Type 2, Dell,2,10,20,11
80730,01.10.2018, Purchase, Keyboard Type 2, Huawei,1,11,11,11
80731,01.10.2018, Purchase, Microphone Type 1, Dell,4,24,96,11
80731,01.10.2018, Purchase, Charger Type 2, Dell,2,10,20,11
80732,01.10.2018, Purchase, Headphones Type 5, Dell,5,18,90,11
80732,01.10.2018, Purchase, Memory Type 1, Huawei,4,37,148,11
80732,01.10.2018, Purchase, Memory Type 3, Huawei,4,38,152,11
80732,01.10.2018, Purchase, Phone Type 3, HP,3,421,1263,11
80732,01.10.2018, Purchase, Phone Type 8, Samsung,1,331,331,11
80732,01.10.2018, Purchase, Laptop Type 5, HP,3,913,2739,11
80732,01.10.2018, Purchase, Tablet Type 7, Dell,4,160,640,11
80732,01.10.2018, Purchase, Microphone Type 2, HP,1,22,22,11
80732,01.10.2018, Purchase, Phone Type 7, Huawei,4,387,1548,11
80732,01.10.2018, Purchase, Laptop Type 6, Huawei,1,855,855,11
80732,01.10.2018, Purchase, Mouse Type 2, HP,3,8,24,11
80732,01.10.2018, Purchase, Headphones Type 2, Dell,1,34,34,11
80732,01.10.2018, Purchase, Hard Drive Type 8, Samsung,4,93,372,11
80732,01.10.2018, Purchase, Headphones Type 4, Samsung,1,27,27,11
80732,01.10.2018, Purchase, Phone Type 8, HP,5,331,1655,11
80732,01.10.2018, Purchase, Desktop Type 1, HP,4,361,1444,11
80732,01.10.2018, Purchase, Desktop Type 8, Huawei,1,353,353,11
80732,01.10.2018, Purchase, Mouse Type 5, Huawei,5,12,60,11
80732,01.10.2018, Purchase, Tablet Type 4, HP,5,348,1740,11
80732,01.10.2018, Purchase, Phone Type 8, Dell,4,290,1160,11
80732,01.10.2018, Purchase, Mouse Type 2, Samsung,4,7,28,11
80732,01.10.2018, Purchase, Hard Drive Type 6, Huawei,1,76,76,11
80732,01.10.2018, Purchase, Laptop Type 2, HP,2,1437,2874,11
80732,01.10.2018, Purchase, Charger Type 1, Huawei,5,7,35,11
80732,01.10.2018, Purchase, Phone Type 9, Samsung,4,343,1372,11
80733,01.10.2018, Purchase, Phone Type 10, Dell,5,327,1635,11
80733,01.10.2018, Purchase, Laptop Type 5, Huawei,1,1026,1026,11
80733,01.10.2018, Purchase, Speakers Type 7, Dell,1,29,29,11
80733,01.10.2018, Purchase, Phone Type 10, HP,4,281,1124,11
80733,01.10.2018, Purchase, Speakers Type 1, Dell,5,54,270,11
80733,01.10.2018, Purchase, Mouse Type 5, HP,2,13,26,11
80733,01.10.2018, Purchase, Headphones Type 1, HP,1,53,53,11
80733,01.10.2018, Purchase, Keyboard Type 2, Samsung,1,10,10,11
80734,01.10.2018, Purchase, Phone Type 2, Huawei,3,244,732,11
80734,01.10.2018, Purchase, Desktop Type 12, Huawei,1,168,168,11
80734,01.10.2018, Purchase, Headphones Type 1, Samsung,3,50,150,11
80734,01.10.2018, Purchase, Memory Type 1, Samsung,3,40,120,11
80734,01.10.2018, Purchase, Hard Drive Type 4, HP,5,59,295,11
80735,01.10.2018, Purchase, Phone Type 2, HP,5,237,1185,11
80735,01.10.2018, Purchase, Phone Type 1, Huawei,1,253,253,11
80735,01.10.2018, Purchase, Hard Drive Type 7, HP,3,121,363,11
80735,01.10.2018, Purchase, Microphone Type 1, HP,3,28,84,11
80735,01.10.2018, Purchase, Laptop Type 3, Huawei,5,1466,7330,11
80735,01.10.2018, Purchase, Desktop Type 11, Dell,4,366,1464,11
80735,01.10.2018, Purchase, Mouse Type 2, Huawei,1,7,7,11
80735,01.10.2018, Purchase, Phone Type 5, Huawei,2,409,818,11
80735,01.10.2018, Purchase, Charger Type 2, Samsung,1,9,9,11
80735,01.10.2018, Purchase, Keyboard Type 3, Huawei,5,14,70,11
80735,01.10.2018, Purchase, Speakers Type 4, Samsung,2,59,118,11
80735,01.10.2018, Purchase, Desktop Type 2, Huawei,4,221,884,11
80735,01.10.2018, Purchase, Tablet Type 3, Samsung,5,232,1160,11
80735,01.10.2018, Purchase, Tablet Type 2, Dell,3,192,576,11
80735,01.10.2018, Purchase, Memory Type 4, Huawei,1,50,50,11
80735,01.10.2018, Purchase, Tablet Type 5, HP,5,162,810,11
80735,01.10.2018, Purchase, Hard Drive Type 3, HP,3,54,162,11
80735,01.10.2018, Purchase, Memory Type 3, Dell,5,32,160,11
80735,01.10.2018, Purchase, Phone Type 11, HP,1,401,401,11
80735,01.10.2018, Purchase, Desktop Type 4, Samsung,1,338,338,11
80735,01.10.2018, Purchase, Laptop Type 1, Samsung,5,615,3075,11
80735,01.10.2018, Purchase, Memory Type 2, Dell,4,82,328,11
80735,01.10.2018, Purchase, Headphones Type 1, Huawei,3,47,141,11
80735,01.10.2018, Purchase, Tablet Type 1, Samsung,5,370,1850,11
80735,01.10.2018, Purchase, Mouse Type 6, Huawei,1,21,21,11
80735,01.10.2018, Purchase, Speakers Type 6, Huawei,2,14,28,11
80735,01.10.2018, Purchase, Hard Drive Type 6, Samsung,2,76,152,11
80736,01.10.2018, Purchase, Desktop Type 3, Samsung,4,131,524,11
80736,01.10.2018, Purchase, Phone Type 6, Samsung,2,281,562,11
80736,01.10.2018, Purchase, Headphones Type 5, Samsung,2,20,40,11
80736,01.10.2018, Purchase, Monitor Type 3, Dell,3,133,399,11
80736,01.10.2018, Purchase, Mouse Type 1, HP,1,4,4,11
80736,01.10.2018, Purchase, Hard Drive Type 5, Huawei,3,62,186,11
80736,01.10.2018, Purchase, Desktop Type 7, HP,5,451,2255,11
80736,01.10.2018, Purchase, Hard Drive Type 6, Dell,2,85,170,11
80736,01.10.2018, Purchase, Hard Drive Type 1, Dell,3,32,96,11
80736,01.10.2018, Purchase, Hard Drive Type 3, Samsung,3,39,117,11
80736,01.10.2018, Purchase, Mouse Type 1, Dell,4,4,16,11
80736,01.10.2018, Purchase, Tablet Type 4, Huawei,2,326,652,11
80736,01.10.2018, Purchase, Tablet Type 7, Huawei,1,200,200,11
80736,01.10.2018, Purchase, Speakers Type 3, Samsung,4,54,216,11
80736,01.10.2018, Purchase, Phone Type 9, Huawei,5,355,1775,11
80736,01.10.2018, Purchase, Desktop Type 9, HP,5,564,2820,11
80736,01.10.2018, Purchase, Mouse Type 3, HP,3,13,39,11
80736,01.10.2018, Purchase, Phone Type 9, HP,1,288,288,11
80736,01.10.2018, Purchase, Keyboard Type 4, Huawei,1,14,14,11
80736,01.10.2018, Purchase, Monitor Type 1, Huawei,1,116,116,11
80736,01.10.2018, Purchase, Hard Drive Type 8, Huawei,3,80,240,11
80736,01.10.2018, Purchase, Phone Type 6, Dell,1,368,368,11
80737,01.10.2018, Purchase, Phone Type 3, Dell,5,432,2160,11
80737,01.10.2018, Purchase, Desktop Type 10, HP,5,315,1575,11
80737,01.10.2018, Purchase, Desktop Type 1, Huawei,5,344,1720,11
80737,01.10.2018, Purchase, Mouse Type 5, Samsung,1,14,14,11
80737,01.10.2018, Purchase, Smart Watch Type 3, Samsung,5,188,940,11
80737,01.10.2018, Purchase, Speakers Type 5, Huawei,3,61,183,11
80737,01.10.2018, Purchase, Memory Type 2, Huawei,4,84,336,11
80737,01.10.2018, Purchase, Speakers Type 5, HP,1,72,72,11
80737,01.10.2018, Purchase, Desktop Type 2, Dell,5,194,970,11
80737,01.10.2018, Purchase, Desktop Type 2, Samsung,5,221,1105,11
80737,01.10.2018, Purchase, Smart Watch Type 2, Huawei,3,138,414,11
80737,01.10.2018, Purchase, Tablet Type 6, Dell,1,170,170,11
80737,01.10.2018, Purchase, Hard Drive Type 3, Dell,4,38,152,11
80737,01.10.2018, Purchase, Microphone Type 1, Huawei,2,25,50,11
80737,01.10.2018, Purchase, Desktop Type 8, HP,5,374,1870,11
80737,01.10.2018, Purchase, Desktop Type 8, Dell,4,471,1884,11
80737,01.10.2018, Purchase, Monitor Type 1, Samsung,5,103,515,11
80737,01.10.2018, Purchase, Phone Type 11, Huawei,1,369,369,11
80737,01.10.2018, Purchase, Desktop Type 10, Samsung,2,338,676,11
80738,01.10.2018, Purchase, Mouse Type 3, Samsung,2,11,22,11
80738,01.10.2018, Purchase, Phone Type 1, Dell,2,257,514,11
80738,01.10.2018, Purchase, Desktop Type 9, Samsung,3,595,1785,11
80738,01.10.2018, Purchase, Microphone Type 3, Dell,2,34,68,11
80739,01.10.2018, Purchase, Speakers Type 7, Huawei,1,25,25,11
80739,01.10.2018, Purchase, Memory Type 4, HP,3,59,177,11
80739,01.10.2018, Purchase, Hard Drive Type 5, HP,5,77,385,11
80739,01.10.2018, Purchase, Headphones Type 6, Samsung,3,34,102,11
80739,01.10.2018, Purchase, Hard Drive Type 4, Samsung,3,59,177,11
80739,01.10.2018, Purchase, Laptop Type 4, Huawei,5,1658,8290,11
80739,01.10.2018, Purchase, Speakers Type 5, Samsung,2,64,128,11
80739,01.10.2018, Purchase, Phone Type 7, HP,2,320,640,11
80739,01.10.2018, Purchase, Phone Type 7, Dell,4,391,1564,11
80739,01.10.2018, Purchase, Microphone Type 2, Huawei,5,17,85,11
80739,01.10.2018, Purchase, Hard Drive Type 5, Dell,4,77,308,11
80739,01.10.2018, Purchase, Smart Watch Type 3, Huawei,3,146,438,11
80739,01.10.2018, Purchase, Mouse Type 4, Huawei,5,16,80,11
80739,01.10.2018, Purchase, Speakers Type 2, Huawei,1,32,32,11
80739,01.10.2018, Purchase, Mouse Type 4, HP,3,21,63,11
80739,01.10.2018, Purchase, Phone Type 12, Huawei,3,342,1026,11
80739,01.10.2018, Purchase, Desktop Type 10, Dell,3,298,894,11
80739,01.10.2018, Purchase, Headphones Type 2, HP,5,38,190,11
80739,01.10.2018, Purchase, Tablet Type 1, HP,2,433,866,11
80739,01.10.2018, Purchase, Tablet Type 3, Huawei,3,253,759,11
80740,01.10.2018, Purchase, Headphones Type 2, Huawei,3,33,99,11
80740,01.10.2018, Purchase, Headphones Type 3, Samsung,5,35,175,11
80740,01.10.2018, Purchase, Hard Drive Type 1, Samsung,5,48,240,11
80740,01.10.2018, Purchase, Tablet Type 2, Samsung,2,151,302,11
80740,01.10.2018, Purchase, Monitor Type 2, Samsung,4,90,360,11
80740,01.10.2018, Purchase, Laptop Type 2, Dell,4,1659,6636,11
80740,01.10.2018, Purchase, Mouse Type 2, Dell,2,9,18,11
80740,01.10.2018, Purchase, Speakers Type 5, Dell,4,59,236,11
80740,01.10.2018, Purchase, Tablet Type 7, HP,3,144,432,11
80740,01.10.2018, Purchase, Laptop Type 1, HP,2,577,1154,11
80740,01.10.2018, Purchase, Tablet Type 5, Huawei,2,148,296,11
80740,01.10.2018, Purchase, Speakers Type 3, Huawei,4,57,228,11
80740,01.10.2018, Purchase, Desktop Type 9, Dell,4,458,1832,11
80740,01.10.2018, Purchase, Monitor Type 4, HP,3,126,378,11
80740,01.10.2018, Purchase, Monitor Type 3, Samsung,4,129,516,11
80740,01.10.2018, Purchase, Mouse Type 6, HP,3,19,57,11
80740,01.10.2018, Purchase, Headphones Type 4, Dell,4,20,80,11
80740,01.10.2018, Purchase, Speakers Type 1, Samsung,5,42,210,11
80740,01.10.2018, Purchase, Desktop Type 12, Dell,3,214,642,11
80740,01.10.2018, Purchase, Desktop Type 6, HP,1,348,348,11
80740,01.10.2018, Purchase, Speakers Type 2, Samsung,5,28,140,11
80741,01.10.2018, Purchase, Desktop Type 4, HP,3,286,858,11
80741,01.10.2018, Purchase, Charger Type 1, HP,2,7,14,11
80741,01.10.2018, Purchase, Monitor Type 2, Dell,5,88,440,11
80741,01.10.2018, Purchase, Mouse Type 7, Dell,4,10,40,11
80741,01.10.2018, Purchase, Hard Drive Type 1, HP,5,43,215,11
80742,01.10.2018, Purchase, Keyboard Type 1, HP,1,39,39,11
80742,01.10.2018, Purchase, Charger Type 2, HP,3,10,30,11
80742,01.10.2018, Purchase, Headphones Type 6, HP,4,40,160,11
80742,01.10.2018, Purchase, Desktop Type 9, Huawei,5,463,2315,11
80742,01.10.2018, Purchase, Headphones Type 3, Dell,5,31,155,11
80742,01.10.2018, Purchase, Laptop Type 3, HP,2,1559,3118,11
80117,01.01.2017, Purchase, Phone Type 9, HP,0,246,738,11
80117,01.01.2017, Purchase, Headphones Type 6, HP,4,39,156,11
80117,01.01.2017, Purchase, Hard Drive Type 4, HP,0,59,59,11
80117,01.01.2017, Purchase, Smart Watch Type 1, HP,0,264,528,11
80117,01.01.2017, Purchase, Hard Drive Type 4, Dell,0,61,305,11
80117,01.01.2017, Purchase, Keyboard Type 3, Dell,2,17,34,11
80117,01.01.2017, Purchase, Smart Watch Type 2, Dell,2,154,308,11
80117,01.01.2017, Purchase, Tablet Type 1, Dell,0,330,1650,11
80117,01.01.2017, Purchase, Memory Type 1, HP,4,33,132,11
80117,01.01.2017, Purchase, Speakers Type 4, Huawei,0,46,184,11
80117,01.01.2017, Purchase, Desktop Type 7, Dell,0,447,1788,11
80117,01.01.2017, Purchase, Laptop Type 6, Huawei,0,855,2565,11
80117,01.01.2017, Purchase, Speakers Type 2, Huawei,0,42,84,11
80117,01.01.2017, Purchase, Desktop Type 5, Dell,0,231,231,11
80117,01.01.2017, Purchase, Headphones Type 4, Samsung,0,27,135,11
80117,01.01.2017, Purchase, Speakers Type 1, Huawei,0,50,200,11
80117,01.01.2017, Purchase, Mouse Type 7, Dell,0,10,30,11
80117,01.01.2017, Purchase, Tablet Type 7, Huawei,0,168,336,11
80117,01.01.2017, Purchase, Tablet Type 1, Samsung,1,370,1110,11
80117,01.01.2017, Purchase, Laptop Type 3, Huawei,0,1466,1466,11
80117,01.01.2017, Purchase, Desktop Type 6, HP,4,336,1344,11
80117,01.01.2017, Purchase, Headphones Type 2, Samsung,0,37,148,11
80117,01.01.2017, Purchase, Monitor Type 4, HP,0,146,146,11
80117,01.01.2017, Purchase, Phone Type 7, Huawei,0,387,387,11
80117,01.01.2017, Purchase, Memory Type 4, Huawei,0,50,100,11
80117,01.01.2017, Purchase, Speakers Type 3, Huawei,0,71,213,11
80117,01.01.2017, Purchase, Smart Watch Type 3, HP,0,132,660,11
80117,01.01.2017, Purchase, Memory Type 4, Samsung,3,53,159,11
80118,01.01.2017, Purchase, Phone Type 9, Dell,0,258,774,11
80118,01.01.2017, Purchase, Tablet Type 4, Samsung,0,342,1710,11
80118,01.01.2017, Purchase, Speakers Type 5, Huawei,0,61,61,11
80118,01.01.2017, Purchase, Phone Type 4, Dell,0,336,336,11
80118,01.01.2017, Purchase, Phone Type 9, Huawei,0,261,783,11
80118,01.01.2017, Purchase, Phone Type 7, HP,0,402,402,11
80118,01.01.2017, Purchase, Headphones Type 2, HP,0,33,33,11
80118,01.01.2017, Purchase, Memory Type 3, Samsung,0,29,87,11
80118,01.01.2017, Purchase, Hard Drive Type 1, Samsung,0,48,144,11
80118,01.01.2017, Purchase, Desktop Type 8, HP,0,374,1122,11
80118,01.01.2017, Purchase, Desktop Type 10, HP,0,315,315,11
80118,01.01.2017, Purchase, Hard Drive Type 2, HP,0,34,68,11
80118,01.01.2017, Purchase, Charger Type 2, HP,0,9,18,11
80118,01.01.2017, Purchase, Desktop Type 12, Huawei,0,168,336,11
80118,01.01.2017, Purchase, Desktop Type 4, Huawei,0,360,720,11
80118,01.01.2017, Purchase, Phone Type 2, Samsung,0,208,832,11
80118,01.01.2017, Purchase, Desktop Type 9, Huawei,0,432,864,11
80118,01.01.2017, Purchase, Desktop Type 11, HP,0,298,1490,11
80118,01.01.2017, Purchase, Mouse Type 2, Samsung,0,7,14,11
80118,01.01.2017, Purchase, Microphone Type 3, Samsung,0,31,31,11
80118,01.01.2017, Purchase, Hard Drive Type 8, Samsung,0,92,276,11
